lincs_id	chembl_id
BRD-K10598093	CHEMBL770637
BRD-K10649245	CHEMBL2361177
BRD-K10649245	CHEMBL3737809
BRD-K10655148	CHEMBL2359952
BRD-K10655148	CHEMBL3734276
BRD-K10670311	CHEMBL1150023
BRD-K10670311	CHEMBL3308715
BRD-K10670311	CHEMBL421
BRD-K10670311	CHEMBL616175
BRD-K10671814	CHEMBL1109
BRD-K10671814	CHEMBL760482
BRD-K10705233	CHEMBL723182
BRD-K10705233	CHEMBL73711
BRD-K10706131	CHEMBL636
BRD-K10706131	CHEMBL638377
BRD-K10799896	CHEMBL1159650
BRD-K10799896	CHEMBL1174696
BRD-K10806285	CHEMBL1402210
BRD-K10806285	CHEMBL2045525
BRD-K10808435	CHEMBL2361633
BRD-K10808435	CHEMBL3737224
BRD-K10833576	CHEMBL1327316
BRD-K10833576	CHEMBL1787427
BRD-K10843433	CHEMBL101
BRD-K10843433	CHEMBL1127742
BRD-K10843433	CHEMBL629514
BRD-K10846167	CHEMBL3187992
BRD-K10846167	CHEMBL4027426
BRD-K10846668	CHEMBL3560252
BRD-K10852020	CHEMBL1324
BRD-K10855750	CHEMBL1719644
BRD-K10855750	CHEMBL2835283
BRD-K10860596	CHEMBL1290003
BRD-K10860596	CHEMBL1670039
BRD-K10870738	CHEMBL1553859
BRD-K10870738	CHEMBL2424290
BRD-K10882151	CHEMBL1567670
BRD-K10882151	CHEMBL2445299
BRD-K10961822	CHEMBL1051
BRD-K10961822	CHEMBL740285
BRD-K10974103	CHEMBL1334860
BRD-K10974103	CHEMBL1810196
BRD-K10995081	CHEMBL1135496
BRD-K10995081	CHEMBL567
BRD-K10995081	CHEMBL627365
BRD-K11015688	CHEMBL2132001
BRD-K11072542	CHEMBL1326235
BRD-K11072542	CHEMBL1787536
BRD-K11095531	CHEMBL2136711
BRD-K11107424	CHEMBL1124803
BRD-K11107424	CHEMBL269646
BRD-K11107424	CHEMBL3474
BRD-K11107424	CHEMBL626272
BRD-K11129031	CHEMBL1130760
BRD-K11129031	CHEMBL457
BRD-K11129031	CHEMBL619785
BRD-K11153516	CHEMBL1170047
BRD-K11153516	CHEMBL1227530
BRD-K11158509	CHEMBL1866058
BRD-K11158509	CHEMBL2975590
BRD-K11163873	CHEMBL3045679
BRD-K11163873	CHEMBL45245
BRD-K11163873	CHEMBL681259
BRD-K11187612	CHEMBL1875148
BRD-K11187612	CHEMBL2970581
BRD-K11196887	CHEMBL1150443
BRD-K11196887	CHEMBL2069
BRD-K11196887	CHEMBL3307450
BRD-K11196887	CHEMBL615107
BRD-K11196887	CHEMBL9
BRD-K11231529	CHEMBL3560689
BRD-K11260407	CHEMBL1896158
BRD-K11260407	CHEMBL3033499
BRD-K11298197	CHEMBL1241590
BRD-K11298197	CHEMBL1646205
BRD-K11306851	CHEMBL2152380
BRD-K11373525	CHEMBL159096
BRD-K11399644	CHEMBL170988
BRD-K11433652	CHEMBL1151558
BRD-K11433652	CHEMBL25
BRD-K11433652	CHEMBL3308760
BRD-K11433652	CHEMBL616620
BRD-K11454759	CHEMBL2359007
BRD-K11528507	CHEMBL278315
BRD-K11528507	CHEMBL642716
BRD-K11540476	CHEMBL1881825
BRD-K11540476	CHEMBL3011405
BRD-K11558771	CHEMBL1526649
BRD-K11558771	CHEMBL2351755
BRD-K11590034	CHEMBL1156385
BRD-K11590034	CHEMBL28626
BRD-K11590034	CHEMBL659176
BRD-K11611839	CHEMBL1725037
BRD-K11611839	CHEMBL2826572
BRD-K11612251	CHEMBL1730608
BRD-K11612251	CHEMBL2827834
BRD-K11630072	CHEMBL460499
BRD-K11630072	CHEMBL902487
BRD-K11636097	CHEMBL191003
BRD-K11636097	CHEMBL825571
BRD-K11640013	CHEMBL1130535
BRD-K11640013	CHEMBL3987876
BRD-K11640013	CHEMBL446
BRD-K11640013	CHEMBL617052
BRD-K11663430	CHEMBL353581
BRD-K11696279	CHEMBL1368511
BRD-K11696279	CHEMBL1931262
BRD-K11717138	CHEMBL388590
BRD-K11742128	CHEMBL2151027
BRD-K11742128	CHEMBL679450
BRD-K11742128	CHEMBL855
BRD-K11757396	CHEMBL1511856
BRD-K11757396	CHEMBL2321504
BRD-K11758216	CHEMBL118193
BRD-K11758216	CHEMBL804197
BRD-K11759662	CHEMBL3187962
BRD-K11759662	CHEMBL4027396
BRD-K11778076	CHEMBL1734690
BRD-K11778076	CHEMBL2877459
BRD-K11778372	CHEMBL1723268
BRD-K11778372	CHEMBL2834619
BRD-K11795542	CHEMBL2354474
BRD-K11801786	CHEMBL1214553
BRD-K11801786	CHEMBL1293164
BRD-K11841836	CHEMBL1411140
BRD-K11841836	CHEMBL2073516
BRD-K11853856	CHEMBL372303
BRD-K11905747	CHEMBL1167
BRD-K11905747	CHEMBL794285
BRD-K11911061	CHEMBL1135396
BRD-K11911061	CHEMBL15928
BRD-K11911061	CHEMBL629087
BRD-K11927976	CHEMBL1375018
BRD-K11927976	CHEMBL1943409
BRD-K11928012	CHEMBL1568818
BRD-K11928012	CHEMBL2443604
BRD-K11957311	CHEMBL1869981
BRD-K11957311	CHEMBL2972556
BRD-K11987803	CHEMBL1059018
BRD-K11987803	CHEMBL565371
BRD-K12027235	CHEMBL3184591
BRD-K12027235	CHEMBL4023911
BRD-K12040459	CHEMBL428462
BRD-K12040459	CHEMBL869323
BRD-K12057390	CHEMBL3039042
BRD-K12079898	CHEMBL422942
BRD-K12079898	CHEMBL614509
BRD-K12079898	CHEMBL880157
BRD-K12102668	CHEMBL1256841
BRD-K12102668	CHEMBL1662187
BRD-K12117859	CHEMBL2140475
BRD-K12120659	CHEMBL36326
BRD-K12120659	CHEMBL669999
BRD-K12126940	CHEMBL3560650
BRD-K12132598	CHEMBL2143761
BRD-K12168891	CHEMBL1450150
BRD-K12168891	CHEMBL2186159
BRD-K12184470	CHEMBL3195822
BRD-K12184470	CHEMBL4035592
BRD-K12184916	CHEMBL1879463
BRD-K12184916	CHEMBL3006480
BRD-K12219985	CHEMBL1073
BRD-K12219985	CHEMBL752122
BRD-K12238169	CHEMBL1794155
BRD-K12238169	CHEMBL2959792
BRD-K12244279	CHEMBL261237
BRD-K12244279	CHEMBL918660
BRD-K12260308	CHEMBL450288
BRD-K12260308	CHEMBL945172
BRD-K12309761	CHEMBL3184290
BRD-K12309761	CHEMBL4023610
BRD-K12342133	CHEMBL2134832
BRD-K12343256	CHEMBL2103875
BRD-K12357156	CHEMBL1974157
BRD-K12357156	CHEMBL3131266
BRD-K12393722	CHEMBL1586255
BRD-K12393722	CHEMBL2839698
BRD-K12401458	CHEMBL1910803
BRD-K12401458	CHEMBL2942478
BRD-K12411950	CHEMBL3400875
BRD-K12437696	CHEMBL1553249
BRD-K12437696	CHEMBL2416691
BRD-K12484748	CHEMBL2358392
BRD-K12502280	CHEMBL1287853
BRD-K12502280	CHEMBL1659918
BRD-K12513978	CHEMBL1135990
BRD-K12513978	CHEMBL277522
BRD-K12513978	CHEMBL631507
BRD-K12539581	CHEMBL1136541
BRD-K12539581	CHEMBL3833762
BRD-K12539581	CHEMBL621420
BRD-K12539581	CHEMBL9514
BRD-K12540328	CHEMBL236276
BRD-K12540328	CHEMBL909177
BRD-K12567312	CHEMBL1407011
BRD-K12567312	CHEMBL2065444
BRD-K12579869	CHEMBL1092782
BRD-K12579869	CHEMBL1105075
BRD-K12604570	CHEMBL3561621
BRD-K12621773	CHEMBL1730064
BRD-K12621773	CHEMBL2826427
BRD-K12623437	CHEMBL1414002
BRD-K12623437	CHEMBL2077592
BRD-K12682252	CHEMBL2134512
BRD-K12690157	CHEMBL2135970
BRD-K12707296	CHEMBL1548142
BRD-K12707296	CHEMBL2405977
BRD-K12729417	CHEMBL3185531
BRD-K12729417	CHEMBL4024965
BRD-K12762134	CHEMBL1086580
BRD-K12762134	CHEMBL1105661
BRD-K12765235	CHEMBL499915
BRD-K12765235	CHEMBL903476
BRD-K12791594	CHEMBL2355783
BRD-K12796341	CHEMBL3188165
BRD-K12796341	CHEMBL4027599
BRD-K12805559	CHEMBL2355581
BRD-K12807006	CHEMBL1137677
BRD-K12807006	CHEMBL150
BRD-K12807006	CHEMBL661214
BRD-K12811596	CHEMBL214378
BRD-K12814321	CHEMBL1362713
BRD-K12814321	CHEMBL1921264
BRD-K12867552	CHEMBL2103863
BRD-K12906962	CHEMBL1445846
BRD-K12932420	CHEMBL1358525
BRD-K12994359	CHEMBL2203095
BRD-K12994359	CHEMBL680596
BRD-K12994359	CHEMBL865
BRD-K13032584	CHEMBL1321
BRD-K13044802	CHEMBL1413
BRD-K13049116	CHEMBL1034481
BRD-K13049116	CHEMBL575448
BRD-K13078532	CHEMBL1129780
BRD-K13078532	CHEMBL435
BRD-K13078532	CHEMBL857976
BRD-K13087974	CHEMBL1130952
BRD-K13087974	CHEMBL268868
BRD-K13087974	CHEMBL617750
BRD-K13089870	CHEMBL3559743
BRD-K13146765	CHEMBL1455032
BRD-K13146765	CHEMBL2185067
BRD-K13169950	CHEMBL1479316
BRD-K13169950	CHEMBL3049060
BRD-K13183738	CHEMBL1132798
BRD-K13183738	CHEMBL55
BRD-K13183738	CHEMBL618063
BRD-K13195996	CHEMBL85234
BRD-K13195996	CHEMBL857548
BRD-K13205342	CHEMBL2136485
BRD-K13211965	CHEMBL3351717
BRD-K13211965	CHEMBL444309
BRD-K13211965	CHEMBL700891
BRD-K13238168	CHEMBL1289
BRD-K13240564	CHEMBL3183440
BRD-K13240564	CHEMBL4022760
BRD-K13261168	CHEMBL155731
BRD-K13277629	CHEMBL1734814
BRD-K13277629	CHEMBL2879742
BRD-K13296708	CHEMBL111
BRD-K13296708	CHEMBL1134583
BRD-K13296708	CHEMBL627375
BRD-K13318664	CHEMBL3184446
BRD-K13318664	CHEMBL4023766
BRD-K13356952	CHEMBL1335656
BRD-K13356952	CHEMBL1811066
BRD-K13365737	CHEMBL2140957
BRD-K13387373	CHEMBL1201322
BRD-K13387373	CHEMBL1273255
BRD-K13390322	CHEMBL445813
BRD-K13390322	CHEMBL997004
BRD-K13514097	CHEMBL1908360
BRD-K13514097	CHEMBL2948972
BRD-K13529284	CHEMBL2359633
BRD-K13529284	CHEMBL3721243
BRD-K13544237	CHEMBL225230
BRD-K13566078	CHEMBL249697
BRD-K13566078	CHEMBL855051
BRD-K13571841	CHEMBL296588
BRD-K13571841	CHEMBL3120110
BRD-K13571841	CHEMBL695412
BRD-K13580623	CHEMBL2143167
BRD-K13604076	CHEMBL236482
BRD-K13604076	CHEMBL909178
BRD-K13605477	CHEMBL1438248
BRD-K13605477	CHEMBL2174317
BRD-K13629382	CHEMBL310934
BRD-K13629382	CHEMBL3721301
BRD-K13629382	CHEMBL730488
BRD-K13642330	CHEMBL487017
BRD-K13642330	CHEMBL896214
BRD-K13646352	CHEMBL1065866
BRD-K13646352	CHEMBL608533
BRD-K13664374	CHEMBL1129297
BRD-K13664374	CHEMBL13960
BRD-K13664374	CHEMBL874589
BRD-K13665914	CHEMBL1545677
BRD-K13665914	CHEMBL2406225
BRD-K13691358	CHEMBL2355314
BRD-K13725475	CHEMBL3039219
BRD-K13794505	CHEMBL1440964
BRD-K13794505	CHEMBL2175459
BRD-K13800121	CHEMBL1206690
BRD-K13800121	CHEMBL1283735
BRD-K13810148	CHEMBL1213492
BRD-K13810148	CHEMBL1287451
BRD-K13819402	CHEMBL355821
BRD-K13842623	CHEMBL1435151
BRD-K13842623	CHEMBL2168855
BRD-K13872703	CHEMBL1162148
BRD-K13872703	CHEMBL1212551
BRD-K13879491	CHEMBL2133436
BRD-K13926615	CHEMBL1520
BRD-K13927029	CHEMBL1454290
BRD-K13927029	CHEMBL2184095
BRD-K13960193	CHEMBL2142524
BRD-K13994703	CHEMBL452861
BRD-K13994703	CHEMBL903365
BRD-K14002526	CHEMBL2358959
BRD-K14027855	CHEMBL1456638
BRD-K14027855	CHEMBL2211457
BRD-K14031425	CHEMBL3188670
BRD-K14031425	CHEMBL4028104
BRD-K14048378	CHEMBL1455786
BRD-K14048378	CHEMBL2208470
BRD-K14116214	CHEMBL1028889
BRD-K14116214	CHEMBL462990
BRD-K14169964	CHEMBL3185720
BRD-K14169964	CHEMBL4025154
BRD-K14171663	CHEMBL1881694
BRD-K14171663	CHEMBL3009407
BRD-K14200658	CHEMBL1399124
BRD-K14200658	CHEMBL2038468
BRD-K14204120	CHEMBL1125290
BRD-K14204120	CHEMBL12649
BRD-K14204120	CHEMBL2840
BRD-K14204120	CHEMBL623126
BRD-K14214369	CHEMBL1874076
BRD-K14214369	CHEMBL2971648
BRD-K14221870	CHEMBL881016
BRD-K14221870	CHEMBL98245
BRD-K14236372	CHEMBL1732549
BRD-K14236372	CHEMBL2880526
BRD-K14270862	CHEMBL1899595
BRD-K14270862	CHEMBL3028768
BRD-K14282469	CHEMBL1256693
BRD-K14282469	CHEMBL1661697
BRD-K14310250	CHEMBL2361605
BRD-K14310250	CHEMBL3737196
BRD-K14312455	CHEMBL1126381
BRD-K14312455	CHEMBL1996
BRD-K14312455	CHEMBL3307418
BRD-K14312455	CHEMBL404
BRD-K14312455	CHEMBL615241
BRD-K14316227	CHEMBL1326616
BRD-K14316227	CHEMBL1786261
BRD-K14328427	CHEMBL3561949
BRD-K14340219	CHEMBL2138010
BRD-K14349461	CHEMBL1364
BRD-K14349461	CHEMBL829648
BRD-K14350179	CHEMBL3561479
BRD-K14355517	CHEMBL1589741
BRD-K14355517	CHEMBL2888436
BRD-K14402394	CHEMBL1706477
BRD-K14402394	CHEMBL2795336
BRD-K14444135	CHEMBL1459617
BRD-K14444135	CHEMBL2216486
BRD-K14482023	CHEMBL2131454
BRD-K14518066	CHEMBL2362827
BRD-K14518066	CHEMBL3737876
BRD-K14536225	CHEMBL113536
BRD-K14536225	CHEMBL786727
BRD-K14618467	CHEMBL200027
BRD-K14618467	CHEMBL860244
BRD-K14643723	CHEMBL1127901
BRD-K14643723	CHEMBL3308508
BRD-K14643723	CHEMBL615404
BRD-K14643723	CHEMBL7087
BRD-K14666757	CHEMBL2355346
BRD-K14681867	CHEMBL1823872
BRD-K14681867	CHEMBL2998518
BRD-K14696368	CHEMBL271669
BRD-K14696368	CHEMBL906297
BRD-K14705039	CHEMBL1129871
BRD-K14705039	CHEMBL3638238
BRD-K14705039	CHEMBL437
BRD-K14705039	CHEMBL617131
BRD-K14744524	CHEMBL1896434
BRD-K14744524	CHEMBL3037690
BRD-K14765469	CHEMBL20730
BRD-K14765469	CHEMBL645138
BRD-K14767410	CHEMBL1143224
BRD-K14767410	CHEMBL26915
BRD-K14767410	CHEMBL646950
BRD-K14788918	CHEMBL1551506
BRD-K14788918	CHEMBL2415993
BRD-K14807180	CHEMBL1130153
BRD-K14807180	CHEMBL276140
BRD-K14807180	CHEMBL623274
BRD-K14821540	CHEMBL1028894
BRD-K14821540	CHEMBL457504
BRD-K14821965	CHEMBL332935
BRD-K14821965	CHEMBL796765
BRD-K14842454	CHEMBL1718648
BRD-K14842454	CHEMBL2833435
BRD-K14868367	CHEMBL2143415
BRD-K14880289	CHEMBL38943
BRD-K14880289	CHEMBL668835
BRD-K14888893	CHEMBL1157864
BRD-K14888893	CHEMBL662254
BRD-K14888893	CHEMBL802
BRD-K14914284	CHEMBL1712678
BRD-K14914284	CHEMBL2783759
BRD-K14920963	CHEMBL1160028
BRD-K14920963	CHEMBL1175992
BRD-K14939371	CHEMBL1726258
BRD-K14939371	CHEMBL2824342
BRD-K14945759	CHEMBL1723607
BRD-K14945759	CHEMBL2832826
BRD-K14965640	CHEMBL175
BRD-K14975149	CHEMBL1270504
BRD-K14975149	CHEMBL1653260
BRD-K14989228	CHEMBL1884786
BRD-K14989228	CHEMBL2999805
BRD-K14991967	CHEMBL558642
BRD-K14991967	CHEMBL959267
BRD-K14993104	CHEMBL1214192
BRD-K14993104	CHEMBL1292799
BRD-K15010214	CHEMBL594
BRD-K15010214	CHEMBL639163
BRD-K15014948	CHEMBL2375316
BRD-K15014948	CHEMBL684396
BRD-K15014948	CHEMBL877
BRD-K15025317	CHEMBL403183
BRD-K15025317	CHEMBL906170
BRD-K15050703	CHEMBL2355935
BRD-K15054362	CHEMBL1408995
BRD-K15054362	CHEMBL2066641
BRD-K15086322	CHEMBL185951
BRD-K15086322	CHEMBL834408
BRD-K15108141	CHEMBL689055
BRD-K15108141	CHEMBL888
BRD-K15108654	CHEMBL2362352
BRD-K15108654	CHEMBL3738317
BRD-K15164005	CHEMBL375126
BRD-K15166186	CHEMBL1951047
BRD-K15166186	CHEMBL3096857
BRD-K15185037	CHEMBL3185630
BRD-K15185037	CHEMBL4025064
BRD-K15196155	CHEMBL381638
BRD-K15241725	CHEMBL1064158
BRD-K15241725	CHEMBL576222
BRD-K15245489	CHEMBL3560336
BRD-K15250199	CHEMBL1341221
BRD-K15250199	CHEMBL1827557
BRD-K15262564	CHEMBL1149249
BRD-K15262564	CHEMBL648576
BRD-K15262564	CHEMBL719
BRD-K15293421	CHEMBL1531854
BRD-K15293421	CHEMBL2379483
BRD-K15318909	CHEMBL186872
BRD-K15318909	CHEMBL833391
BRD-K15384215	CHEMBL2132440
BRD-K15409150	CHEMBL2203285
BRD-K15409150	CHEMBL47050
BRD-K15409150	CHEMBL678968
BRD-K15453459	CHEMBL3188835
BRD-K15453459	CHEMBL4028269
BRD-K15464148	CHEMBL3186226
BRD-K15464148	CHEMBL4025660
BRD-K15467014	CHEMBL1555712
BRD-K15467014	CHEMBL2424407
BRD-K15475572	CHEMBL1411202
BRD-K15475572	CHEMBL2073630
BRD-K15489726	CHEMBL2135156
BRD-K15502390	CHEMBL1134420
BRD-K15502390	CHEMBL57
BRD-K15502390	CHEMBL620979
BRD-K15519488	CHEMBL1138754
BRD-K15519488	CHEMBL279556
BRD-K15519488	CHEMBL636309
BRD-K15522385	CHEMBL533822
BRD-K15522385	CHEMBL981678
BRD-K15563106	CHEMBL3045481
BRD-K15563106	CHEMBL45068
BRD-K15563106	CHEMBL682851
BRD-K15567136	CHEMBL1144414
BRD-K15567136	CHEMBL19224
BRD-K15567136	CHEMBL634367
BRD-K15567837	CHEMBL1605650
BRD-K15567837	CHEMBL2773380
BRD-K15588452	CHEMBL1619948
BRD-K15588452	CHEMBL2816609
BRD-K15592317	CHEMBL2143829
BRD-K15600710	CHEMBL408194
BRD-K15600710	CHEMBL914412
BRD-K15601958	CHEMBL224720
BRD-K15616905	CHEMBL224214
BRD-K15616905	CHEMBL864698
BRD-K15640888	CHEMBL1053934
BRD-K15640888	CHEMBL569561
BRD-K15672523	CHEMBL1903404
BRD-K15672523	CHEMBL2952818
BRD-K15706160	CHEMBL3561001
BRD-K15713006	CHEMBL2140024
BRD-K15715913	CHEMBL1293229
BRD-K15715913	CHEMBL3992537
BRD-K15715913	CHEMBL63756
BRD-K15715913	CHEMBL712932
BRD-K15716662	CHEMBL1893675
BRD-K15716662	CHEMBL3033757
BRD-K15778794	CHEMBL3560333
BRD-K15791587	CHEMBL1138322
BRD-K15791587	CHEMBL27006
BRD-K15791587	CHEMBL651566
BRD-K15834839	CHEMBL2105088
BRD-K15842202	CHEMBL377172
BRD-K15868788	CHEMBL1152772
BRD-K15868788	CHEMBL287045
BRD-K15868788	CHEMBL662685
BRD-K15885023	CHEMBL1406064
BRD-K15885023	CHEMBL2061653
BRD-K15888437	CHEMBL1329101
BRD-K15888437	CHEMBL1798809
BRD-K15891719	CHEMBL1136490
BRD-K15891719	CHEMBL483
BRD-K15891719	CHEMBL621670
BRD-K15916496	CHEMBL104
BRD-K15916496	CHEMBL1129258
BRD-K15916496	CHEMBL631252
BRD-K15933101	CHEMBL589
BRD-K15933101	CHEMBL630764
BRD-K15935639	CHEMBL210901
BRD-K15987804	CHEMBL2145157
BRD-K16051505	CHEMBL1699880
BRD-K16051505	CHEMBL2898866
BRD-K16077845	CHEMBL1044701
BRD-K16077845	CHEMBL589092
BRD-K16079243	CHEMBL2140167
BRD-K16097209	CHEMBL3559803
BRD-K16189898	CHEMBL412142
BRD-K16189898	CHEMBL915277
BRD-K16195444	CHEMBL1156479
BRD-K16195444	CHEMBL654898
BRD-K16195444	CHEMBL762
BRD-K16263608	CHEMBL1143665
BRD-K16263608	CHEMBL27449
BRD-K16263608	CHEMBL649401
BRD-K16277217	CHEMBL1584
BRD-K16277217	CHEMBL885721
BRD-K16300438	CHEMBL1598312
BRD-K16300438	CHEMBL2880811
BRD-K16306049	CHEMBL2359438
BRD-K16306049	CHEMBL3720965
BRD-K16336526	CHEMBL313971
BRD-K16336526	CHEMBL747040
BRD-K16346331	CHEMBL1315435
BRD-K16406336	CHEMBL191083
BRD-K16406336	CHEMBL826853
BRD-K16413530	CHEMBL3183425
BRD-K16413530	CHEMBL4022745
BRD-K16425675	CHEMBL3560729
BRD-K16444452	CHEMBL19449
BRD-K16444452	CHEMBL633531
BRD-K16472144	CHEMBL1343080
BRD-K16472144	CHEMBL1828189
BRD-K16478699	CHEMBL1230020
BRD-K16478699	CHEMBL1638193
BRD-K16485616	CHEMBL272980
BRD-K16485616	CHEMBL918476
BRD-K16508793	CHEMBL1126541
BRD-K16508793	CHEMBL12
BRD-K16508793	CHEMBL3308372
BRD-K16508793	CHEMBL615624
BRD-K16542329	CHEMBL1146519
BRD-K16542329	CHEMBL28079
BRD-K16542329	CHEMBL651646
BRD-K16551401	CHEMBL1127127
BRD-K16551401	CHEMBL3308040
BRD-K16551401	CHEMBL615664
BRD-K16551401	CHEMBL6557
BRD-K16554956	CHEMBL259628
BRD-K16554956	CHEMBL911609
BRD-K16567490	CHEMBL2145201
BRD-K16604218	CHEMBL3185734
BRD-K16604218	CHEMBL4025168
BRD-K16604360	CHEMBL1138584
BRD-K16604360	CHEMBL288096
BRD-K16604360	CHEMBL653974
BRD-K16606819	CHEMBL1137233
BRD-K16606819	CHEMBL643210
BRD-K16606819	CHEMBL695
BRD-K16618170	CHEMBL1722064
BRD-K16618170	CHEMBL2830018
BRD-K16664969	CHEMBL406375
BRD-K16664969	CHEMBL918679
BRD-K16671107	CHEMBL2358394
BRD-K16769896	CHEMBL1900143
BRD-K16769896	CHEMBL3030878
BRD-K16798053	CHEMBL1972541
BRD-K16798053	CHEMBL3123508
BRD-K16827616	CHEMBL2357936
BRD-K16925374	CHEMBL1333584
BRD-K16925374	CHEMBL1804288
BRD-K16940042	CHEMBL1970391
BRD-K16940042	CHEMBL3119636
BRD-K16947188	CHEMBL2142074
BRD-K16956545	CHEMBL2357005
BRD-K16971439	CHEMBL2360122
BRD-K16971439	CHEMBL3734446
BRD-K16977723	CHEMBL3860073
BRD-K16977723	CHEMBL5717
BRD-K16977723	CHEMBL65063
BRD-K16977723	CHEMBL710020
BRD-K16980308	CHEMBL2354644
BRD-K16995194	CHEMBL2140791
BRD-K17008822	CHEMBL20377
BRD-K17008822	CHEMBL638482
BRD-K17016787	CHEMBL193482
BRD-K17023947	CHEMBL1998498
BRD-K17025677	CHEMBL1612677
BRD-K17025677	CHEMBL2769711
BRD-K17075857	CHEMBL1200596
BRD-K17075857	CHEMBL1274458
BRD-K17084514	CHEMBL2135534
BRD-K17086338	CHEMBL2001994
BRD-K17110974	CHEMBL882488
BRD-K17110974	CHEMBL93353
BRD-K17119186	CHEMBL1896972
BRD-K17119186	CHEMBL3026518
BRD-K17138170	CHEMBL3561386
BRD-K17139610	CHEMBL3560719
BRD-K17140735	CHEMBL3861960
BRD-K17140735	CHEMBL5888
BRD-K17140735	CHEMBL63426
BRD-K17140735	CHEMBL712621
BRD-K17203693	CHEMBL1870087
BRD-K17203693	CHEMBL2974198
BRD-K17219111	CHEMBL117487
BRD-K17219111	CHEMBL800218
BRD-K17266676	CHEMBL2133034
BRD-K17294426	CHEMBL325109
BRD-K17294426	CHEMBL788563
BRD-K17349619	CHEMBL1358065
BRD-K17378184	CHEMBL25236
BRD-K17378184	CHEMBL643743
BRD-K17415526	CHEMBL261557
BRD-K17415526	CHEMBL920568
BRD-K17429946	CHEMBL3559939
BRD-K17476933	CHEMBL1394350
BRD-K17476933	CHEMBL2034195
BRD-K17489199	CHEMBL1904990
BRD-K17489199	CHEMBL2951258
BRD-K17497770	CHEMBL128000
BRD-K17497770	CHEMBL809291
BRD-K17508599	CHEMBL3184167
BRD-K17508599	CHEMBL4023487
BRD-K17561142	CHEMBL633
BRD-K17561142	CHEMBL643260
BRD-K17611527	CHEMBL3185081
BRD-K17611527	CHEMBL4024401
BRD-K17619044	CHEMBL2142699
BRD-K17627540	CHEMBL3185450
BRD-K17627540	CHEMBL4024884
BRD-K17628612	CHEMBL1794131
BRD-K17628612	CHEMBL2965468
BRD-K17654006	CHEMBL2138717
BRD-K17674993	CHEMBL1200545
BRD-K17674993	CHEMBL1274640
BRD-K17689300	CHEMBL2356366
BRD-K17693482	CHEMBL1358019
BRD-K17705806	CHEMBL140979
BRD-K17706493	CHEMBL3561571
BRD-K17712926	CHEMBL2358401
BRD-K17739445	CHEMBL1728353
BRD-K17739445	CHEMBL2828163
BRD-K17743125	CHEMBL408513
BRD-K17743125	CHEMBL904569
BRD-K17743697	CHEMBL1433489
BRD-K17743697	CHEMBL2161196
BRD-K17754811	CHEMBL1882023
BRD-K17754811	CHEMBL3008229
BRD-K17773477	CHEMBL3183439
BRD-K17773477	CHEMBL4022759
BRD-K17796732	CHEMBL306764
BRD-K17796732	CHEMBL726519
BRD-K17820047	CHEMBL324053
BRD-K17820047	CHEMBL789741
BRD-K17823458	CHEMBL1673210
BRD-K17823458	CHEMBL2904052
BRD-K17849083	CHEMBL415324
BRD-K17849083	CHEMBL877868
BRD-K17868609	CHEMBL1371156
BRD-K17868609	CHEMBL1936420
BRD-K17874705	CHEMBL1151925
BRD-K17874705	CHEMBL32813
BRD-K17874705	CHEMBL659810
BRD-K17894950	CHEMBL1276127
BRD-K17894950	CHEMBL1658054
BRD-K17896185	CHEMBL1124426
BRD-K17896185	CHEMBL274844
BRD-K17896185	CHEMBL4330
BRD-K17896185	CHEMBL625859
BRD-K17910135	CHEMBL2358082
BRD-K17915279	CHEMBL1708131
BRD-K17915279	CHEMBL2792181
BRD-K17953061	CHEMBL388978
BRD-K17965071	CHEMBL2356931
BRD-K17969842	CHEMBL1712704
BRD-K17969842	CHEMBL2783785
BRD-K18025010	CHEMBL1865584
BRD-K18025010	CHEMBL2974731
BRD-K18036262	CHEMBL351772
BRD-K18059238	CHEMBL464982
BRD-K18059238	CHEMBL981368
BRD-K18074178	CHEMBL1905358
BRD-K18074178	CHEMBL2950456
BRD-K18096819	CHEMBL2142401
BRD-K18135438	CHEMBL240597
BRD-K18163752	CHEMBL2360967
BRD-K18163752	CHEMBL3736679
BRD-K18194590	CHEMBL1201234
BRD-K18194590	CHEMBL1273106
BRD-K18244645	CHEMBL2358913
BRD-K18244645	CHEMBL3707619
BRD-K18250272	CHEMBL1195
BRD-K18250272	CHEMBL814538
BRD-K18260949	CHEMBL3187569
BRD-K18260949	CHEMBL4027003
BRD-K18300217	CHEMBL3188086
BRD-K18300217	CHEMBL4027520
BRD-K18327813	CHEMBL2361179
BRD-K18327813	CHEMBL3737811
BRD-K18391257	CHEMBL1871760
BRD-K18391257	CHEMBL2971120
BRD-K18436203	CHEMBL1130329
BRD-K18436203	CHEMBL14346
BRD-K18436203	CHEMBL623973
BRD-K18453942	CHEMBL1699059
BRD-K18453942	CHEMBL2899275
BRD-K18493795	CHEMBL2136684
BRD-K18495986	CHEMBL1407957
BRD-K18495986	CHEMBL2065405
BRD-K18511213	CHEMBL2135125
BRD-K18518344	CHEMBL1453
BRD-K18523449	CHEMBL261514
BRD-K18523449	CHEMBL920443
BRD-K18573821	CHEMBL1138564
BRD-K18573821	CHEMBL285742
BRD-K18573821	CHEMBL653957
BRD-K18574842	CHEMBL1443
BRD-K18580829	CHEMBL2392054
